id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,nombre,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,nombre_anfitrion,contacto_anfitrion,descripcion,piezas,camas,banos
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154972,,,,,Disponible,0,Melia Hotels International,Avilés,134000,5,2026-04-07,2026-08-26,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154975,,,,,Disponible,0,Loews Hotels,El Prat de LLobregat,111000,3,2026-07-23,2026-08-21,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154984,,,,,Disponible,0,Choice Hotels International,Pamplona,120000,5,2025-02-11,2025-10-26,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
154990,,,,,Disponible,0,Kimpton Hotels & Restaurants,Motril,92000,4,2025-02-20,2025-05-19,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155011,,,,,Disponible,0,Omni Hotels & Resorts,Toledo,70000,5,2025-04-09,2026-04-03,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155020,,,,,Disponible,0,Loews Hotels,Granada,18000,2,2025-08-09,2026-11-29,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155021,,,,,Disponible,0,NH Hotel Group,Badajoz,140000,1,2026-08-07,2026-08-18,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155031,,,,,Disponible,0,Choice Hotels International,Inca,109000,1,2026-06-17,2026-11-26,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155037,,,,,Disponible,0,Red Lion Hotels Corporation,Santa Cruz de Tenerife,62000,5,2025-04-23,,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155048,,,,,Disponible,0,Four Seasons Hotels & Resorts,Majadahonda,63000,4,2026-10-10,2026-11-28,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155086,,,,,Disponible,0,Mandarin Oriental,Sagunto,95000,3,2026-09-21,2026-12-24,,,,,,
155050,,,,,Disponible,0,Caesars Entertainment,Segovia,39000,2,2026-09-15,2026-10-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
155055,,,,,Disponible,0,Kimpton Hotels & Restaurants,Badalona,131000,4,2025-03-24,2026-03-17,,,,,,
